row_id,name,description,genre,contentrating,keywords,page_url,director,aggregaterating,duration,actor,datepublished,review,trailer,musicby,creator,countryoforigin,datecreated,inlanguage,subtitlelanguage,releasedevent,publisher,producer,url,offers,image,author,datemodified,alternatename,identifier,contentlocation,reviewbody,title,sameas,tag,editor
2996,Trois jours et une vie,1999 - Olloy - Les Ardennes belges. Un enfant vient de disparaitre. La suspicion qui touche tour à tour plusieurs villageois porte rapidement la communauté à incandescence. Mais un événement inattendu et dévastateur va soudain venir redistribuer les cartes du destin.,Thriller,,,https://vodkaster.telerama.fr/films/trois-jours-et-une-vie/1392455,{'name': 'Nicolas Boukhrief'},{'ratingcount': '120'},PT2H,"[{'name': 'Philippe Torreton'}, {'name': 'Sandrine Bonnaire'}, {'name': 'Charles Berling'}, {'name': 'Dimitri Storoge'}]",,,,,,,,,,,,,,,,,,,,,,,,,
109,Schlacht um Algier,"Algier, 1957: Die Nationale Befreiungsfront rüstet zum Widerstand gegen die französische Kolonialherrschaft in Algerien.",Thriller,,,https://www.kino.de/film/schlacht-um-algier-1965/,,,,,1970-08-14,,,,,,,,,,,,,,,,,,,,,,,,
1613,Line of Duty,"A disgraced cop, Aaron Eckhart, is sent on a mission when he finds out that the police's chief daughter is suddenly abducted. Finding the girl seems to be difficult by Aaron so he teams up with a reporter by the name of Ava Brooks who is live streaming the entire investigation to the world. As the girl seems to be in more danger as time goes on, the two races to make sure that they get to the girl in time before she is murdered.",Thriller,R,,https://www.newdvdreleasedates.com/m5915/line-of-duty-dvd-release-date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,Silencer,"Retired hitman must reawaken all his deadly skills, and fight a one-man war against his former employer.",Thriller,,,https://fzmovies.net/movie-Silencer--hmp4.htm,{'name': 'Timothy Woodward Jr.'},,,"{'name': ['Robert LaSardo', 'Nikki Leigh', 'Chuck Liddell', 'Johnny Messner', 'Danny Trejo']}",2018-01-01,,,,,,,,,,,,,,,,2021-12-31,,,,,,https://www.imdb.com/title/tt5867226/,,
1492,La furia del viento,"Brilliant Oklahoma storm chaser Peter Jensen looses his wife Mary in an unpredictable tornado. Emotionally wrecked, he moves to Portland, in the safe north. Ten years later, he visits his mother in law Margaret Harrington to attend his daughter Kara's graduation. She accepted a job with her lover, Dr. John Tedesco, in Dr. Raymond Ardmore's new epidemiological institute, EDAC. John worries it be unsafely built by a dodgy contractor. Peter's former assistant Robert Booker shows him new research, which indicates monster storms ahead. TV reporters Jerry and Julia taken an interest in both. But the risks collide.",Thriller,,,https://tvprofil.com/es/filme/7735/la-furia-del-viento,{'name': 'Gilbert M. Shilton'},"{'ratingvalue': '7', 'ratingcount': '2', 'worstrating': '1', 'bestrating': '10'}",,"[{'name': 'Michael Derbas'}, {'name': 'Garwin Sanford'}, {'name': 'Peter Bryant'}, {'name': 'Erica Durance'}, {'name': 'James Purcell'}, {'name': 'David Richmond-Peck'}, {'name': 'Reginald Hampton'}, {'name': 'Celeste White Steele'}, {'name': ""Jan D'Arcy""}, {'name': 'Adam Murphy'}, {'name': 'Rachel Hayward'}, {'name': 'Pete Graham'}, {'name': 'Owen Walstrom'}, {'name': 'Jillian Marie'}, {'name': 'Lisa M. Hansen'}, {'name': 'Nicole Eggert'}, {'name': 'Carl Mason'}, {'name': 'Kymberly Sheppard'}, {'name': 'Gerard Plunkett'}, {'name': 'Paul Hertzberg'}, {'name': 'Kirsten Robek'}, {'name': 'Carrie Ritchie'}, {'name': 'Brad Turner'}, {'name': 'Neil Elman'}, {'name': 'Genevieve Buechner'}, {'name': 'Alexander Mandra'}, {'name': 'Joe Lando'}]",,,,,,,2003,,,,,,,,,"[{'name': 'Anthony L. Greene'}, {'name': 'Ira Schwartz'}]",,,,,,,,,
805,Joker: Folie à Deux,Keine Angaben,Thriller,,,https://www.cineman.ch/movie/2024/JokerFolieADeux/,Todd Phillips,,,"['Joaquin Phoenix', 'Zazie Beetz', 'Lady Gaga']",,,,,,USA,2024,,,"[{'startdate': '2024-10-02'}, {'startdate': '2024-10-03'}]",,,"{'director': 'Todd Phillips', 'actor': ['Zazie Beetz', 'Joaquin Phoenix', 'Lady Gaga'], 'countryoforigin': 'USA', 'datecreated': '2024', 'genre': ['Drama', 'Krimi', 'Thriller'], 'description': 'Keine Angaben', 'name': 'Joker: Folie à Deux'}",,,,,,"{'propertyid': 'IMDB_ID', 'value': 'tt11315808'}",,,,,,
2151,Hunting the Phantom,,Thriller,,,https://www.kino.de/film/hunting-the-phantom-2016/,,"{'worstrating': '1', 'bestrating': '5', 'ratingvalue': '5.0', 'ratingcount': '1'}",,,2014-01-30,,,,,,,,,,,,,,,,,,,,,,,,
4109,"['The Other Man | The Other Man Movie Trailer', 'The Other Man']","The story of a husband who suspects his wife of adultery, and sets out to track down the other man in her life.",Thriller,R,,https://simkl.com/movies/73944/the-other-man,Richard Eyre,"{'ratingcount': '12273', 'bestrating': '10', 'ratingvalue': '5.4'}",,,,,,,,,2008-12-25T00:00:00Z,,,,,,https://simkl.com/movies/73944/the-other-man,,,,,,,,,,,,
1013,The Darkest Hour,"In Moscow, five young people lead the charge against an alien race who have attacked Earth via our power supply.",Thriller,,,https://fzmovies.net/movie-The%20Darkest%20Hour--hmp4.htm,{'name': 'Chris Gorak'},,,"{'name': ['Olivia Thirlby', 'Max Minghella', 'Emile Hirsch']}",2011-01-05,,,,,,,,,,,,,,,,2022-03-14,,,,,,http://www.imdb.com/title/tt1093357/,"['creature', 'end of the world']",
7482,Entertaining Angels: The Dorothy Day Story,A courageous woman with a checkered past and a philosopher mentor becomes one of the most influential human rights activists of the 20th century.,Thriller,PG-13,,https://tubitv.com/movies/716028/entertaining-angels-the-dorothy-day-story?start=true,{'name': 'Michael Ray Rhodes'},,PT1H51M29S,"[{'name': 'Paul Lieber'}, {'name': 'Moira Kelly'}, {'name': 'Lenny Von Dohlen'}, {'name': 'Geoffrey Blake'}, {'name': 'James Lancaster'}, {'name': 'Heather Graham'}, {'name': 'Melinda Dillon'}, {'name': 'Brian Keith'}, {'name': 'Martin Sheen'}, {'name': 'Boyd Kestner'}]",,,,,,,1996-01-01T00:00:00.000Z,,,{'startdate': '1996-01-01T00:00:00.000Z'},,,,,,,,,,,,,,,
5285,"['The Collection | The Collection Trailer 2012 Movie - Official [HD]', 'The Collection']","Arkin escapes with his life from the vicious grips of \""The Collector\"" during an entrapment party where he adds beautiful Elena to his \""Collection.\"" Instead of recovering from the trauma, Arkin is suddenly abducted from the hospital by mercenaries hired by Elena's wealthy father. Arkin is blackmailed ... More to team up with the mercenaries and track down The Collector's booby trapped warehouse and save Elena. Less",Thriller,R,,https://simkl.com/movies/229094/the-collection,Marcus Dunstan,"{'ratingcount': '52657', 'ratingvalue': '6.1', 'bestrating': '10'}",,,,,,,,,2012-09-21T00:00:00Z,,,,,,https://simkl.com/movies/229094/the-collection,,,,,パーフェクト・トラップ,,,,,,,
165,Poirot joue le jeu,"Durant un jeu de détective organisé par Arianne Oliver dans un club, un véritable meurtre est commis. Présent parmi les joueurs, Hercule Poirot se met à enquêter, aidé par son fidèle ami de toujours, le capitaine Hastings.",Thriller,,,https://vodkaster.telerama.fr/films/poirot-joue-le-jeu/1302225,{'name': 'Clive Donner'},{'ratingcount': '4'},PT1H34M,"[{'name': 'Peter Ustinov'}, {'name': 'Constance Cummings'}, {'name': 'Tim Pigott-Smith'}, {'name': 'Jean Stapleton'}]",,,,,,,,,,,,,,,,,,,,,,,,,
5214,Quand le jour viendra,"Sara vit en Europe avec son mari Kurt Muller. Celui-ci a collecte des fonds pour lutter contre le nazisme. Invités par la mère de Sara, Kurt s'oppose au comte de Brancovis qui le soupçonne d'être nazi. Il l'abat puis s'envole pour l'Allemagne. Sans nouvelle, Sara verra bientôt partir son fils aîné pour poursuivre l'oeuvre de son père.",Thriller,,,https://vodkaster.telerama.fr/films/quand-le-jour-viendra/811468,"[{'name': 'Herman Shumlin'}, {'name': 'Hal Mohr'}]",{'ratingcount': '7'},PT1H54M,"[{'name': 'Geraldine Fitzgerald'}, {'name': 'Lucile Watson'}, {'name': 'Bette Davis'}, {'name': 'Paul Lukas'}]",,,,,,,,,,,,,,,,,,,,,,,,,
2031,The Endless Trench,"Jose Mari Goenaga's 2019 production of The Endless Trench. The Spanish Civil War has just started, and a Republican man under constant threat from Franco’s army must hide under his house.",Thriller,,"Jose Mari Goenaga, Spain, France, Canada, War, dictatorship, fear, human rights, history, Spanish Civil War, hiding, suspense, Period Piece, fascism, Franco, police/crime, soldiers, social issue, violence",https://telescopefilm.com/spotlight/film/326069-the-endless-trench,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,Raven's Hollow,"Der junge Edgar Allan Poe und vier weitere Kadetten, die an einer Trainingsübung im Hinterland von New York teilnehmen, werden durch einen grausigen Fund auf eine harte Probe gestellt.",Thriller,,,https://www.scary-movies.de/film/ravens-hollow/,,,,,,,,,,,,,,,,,https://www.scary-movies.de/film/ravens-hollow/,,https://www.scary-movies.de/wp-content/uploads/2022/08/Ravens-Hollow-Dvd-Cover.jpg,,,Raven's Hollow,,,,,,,
1204,The Expendables (2010),"Barney Ross (Sylvester Stallone) ist ein moderner Söldner; ein Mann, der für Geld und nichts sonst alles zu tun bereit ist und er hat ein Team von hartgesottenen Spezialisten hinter sich, die ihm in kaum etwas nachstehen: der Messerspezialist Lee Christmas …",Thriller,,,"https://www.ofdb.de/film/195998,The-Expendables/",{'name': 'Sylvester Stallone'},"{'worstrating': '1', 'ratingcount': '1470', 'bestrating': '10', 'ratingvalue': '7.3'}",,"[{'name': 'Sylvester Stallone'}, {'name': 'Charisma Carpenter'}, {'name': 'Amin Joseph'}, {'name': 'Jason Statham'}, {'name': 'Jet Li'}, {'name': 'Mickey Rourke'}, {'name': 'Terry Crews'}, {'name': 'Dolph Lundgren'}, {'name': 'Giselle Itié'}, {'name': 'David Zayas'}, {'name': 'Randy Couture'}, {'name': 'Steve Austin'}, {'name': 'Hank Amos'}, {'name': 'Gary Daniels'}, {'name': 'Senyo Amoaku'}, {'name': 'Eric Roberts'}, {'name': 'Antonio Rodrigo Nogueira'}]",,,,,,USA,2010-05-25,,,,,,,,,,,,,,,,,,
2144,Vaurien,"Le film fait partie de la Sélection Officielle Cannes 2020Djé débarque en ville sans un sou, avec pour seule arme son charme. Il saisit chaque opportunité pour travailler, aimer, dormir. Et tuer.",Thriller,,,https://www.allocine.fr/film/fichefilm_gen_cfilm=278845.html,{'name': 'Peter Dourountzis'},"{'bestrating': '5', 'ratingvalue': '2,4', 'worstrating': '0,5', 'reviewcount': '45', 'ratingcount': '449'}",PT01H35M00S,"[{'name': 'Candide Sanchez'}, {'name': 'Pierre Deladonchamps'}, {'name': 'Ophélie Bau'}, {'name': 'Sébastien Houbani'}]",,,"{'duration': 'PT00H01M37S', 'description': 'Vaurien Bande-annonce VF', 'name': 'Vaurien Bande-annonce VF', 'uploaddate': '2020-12-09'}",{'name': 'Constantin Dourountzis'},{'name': 'Peter Dourountzis'},,,,,,,,,,,,,,,,,,,,
3512,Reversible Errors,,Thriller,,,https://www.tcm.com/tcmdb/title/537353/reversible-errors,,,PT4M,"[{'name': 'Yanna Mcintosh'}, {'name': 'John Dunsworth'}, {'name': 'Roger Dunn'}, {'name': 'Doug Barron'}, {'name': 'Gerry Mendicino'}, {'name': 'Martha Irving'}, {'name': 'Monica Potter'}, {'name': 'Robert Bockstael'}, {'name': 'Shemar Moore'}, {'name': 'Nigel Bennett'}, {'name': 'Eugene Clark'}, {'name': 'Christina Collins'}, {'name': 'Stephen Coats'}, {'name': 'Robert Verlaque'}, {'name': 'David Fox'}, {'name': 'Mauralea Austin'}, {'name': 'Glenn Plummer'}, {'name': 'Rhonda Mclean'}, {'name': 'William H. Macy'}, {'name': 'Felicity Huffman'}, {'name': 'Gary Levert'}, {'name': 'Michael Pellerin'}, {'name': 'Brian Heighton'}, {'name': 'David Ian Tench'}, {'name': 'Frank Nakashima'}, {'name': 'James Rebhorn'}, {'name': 'Ron Canada'}, {'name': 'Deborah Allen'}, {'name': 'Juanita Peters'}, {'name': 'Tom Selleck'}, {'name': 'Nancy Regan'}, {'name': 'Jon Evans'}, {'name': 'Ray Brimicombe'}, {'name': 'Allan Royal'}]",,,,,,,2004,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
1793,Our Kind of Traitor,"When a couple from Oxford decides to take a holiday in Antigua, they don?t expect to get lured into a web of intrigue and international secrecy, but that?s exactly what happens. The duo meet a Russian millionaire, also on holiday, who invites them for a game of tennis. That game of tennis turns out to be a prelude to a much larger request involving his defection from Russia, placing the couple squarely between British government agencies and Russian organized crime without knowing whom they can turn to for help.",Thriller,R,,https://www.newdvdreleasedates.com/m3674/our-kind-of-traitor-dvd-release-date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3259,Juego asesino (The Watcher),"Harto de perseguir asesinos en serie, el agente del FBI Joel Campbell (James Spader) decide retirarse: pide la baja voluntaria y se traslada a vivir a Chicago. Cuando un año más tarde, una mujer aparece asesinada en su edificio, Campbell reconoce el estilo de David Allen Griffin (Keanu Reeves), un peligroso psicópata al que persiguió durante cinco años. Ahora parece que quiere ponerlo a prueba, enviándole pistas sobre sus próximas víctimas. Campbell no tendrá más remedio que encontrarlas antes que el asesino si quiere salvarles la vida. (FILMAFFINITY)",Thriller,,,https://www.filmaffinity.com/es/film801293.html,{'name': 'Joe Charbanic'},"{'worstrating': '1', 'reviewcount': '16', 'ratingcount': '4012', 'ratingvalue': '4.2', 'bestrating': '10'}",97 min.,"[{'name': 'Gina Alexander'}, {'name': 'Robert Cicchini'}, {'name': 'Chris Ellis'}, {'name': 'Yvonne Niami'}, {'name': 'Marisa Tomei'}, {'name': 'Keanu Reeves'}, {'name': 'James Spader'}, {'name': 'Ernie Hudson'}]",2000,"[{'reviewbody': '\\""Algo que nadie debe ver\\', 'author': 'Desson Thomson: The Washington Post'}, {'reviewbody': '\\""Es la misma historia de psicópatas de siempre. (...) Incluso los pequeños detalles parecen trasnochados\\', 'author': 'Andy Seiler: USA Today'}, {'reviewbody': '\\""Un burdo y mecánico thriller que debería haber ido directamente al vídeo\\', 'author': 'Jonathan Foreman: New York Post'}, {'reviewbody': '\\""Convencional intriga\\', 'author': 'Fernando Morales: Diario El País'}, {'reviewbody': '\\""No merece la pena\\', 'author': 'Jay Carr: Boston Globe'}]",,,,,,,,,,,,,,,,,,,,,,,
2437,Black Magic,,Thriller,,,https://www.tcm.com/tcmdb/title/455560/black-magic,"[{'name': 'Bob Ziembicki'}, {'name': 'Daniel Taplitz'}]",,PT1M30S,"[{'name': 'Richard Whitting'}, {'name': 'Vann Tipton'}, {'name': 'Brion James'}, {'name': 'Mark Jeffrey Miller'}, {'name': 'Nick Speary'}, {'name': 'Tammy Arnold'}, {'name': 'Jeffrey Pillars'}, {'name': 'Philip Loch'}, {'name': 'Tom Mason'}, {'name': 'Roger Black'}, {'name': 'Lucile Dew Mcintyre'}, {'name': 'Anthony Lapaglia'}, {'name': 'Phil Loch'}, {'name': 'Judge Reinhold'}, {'name': 'John Bennes'}, {'name': 'Rachel Ward'}, {'name': 'Wendy Makkena'}, {'name': 'Jeff Pillars'}]",,,,,,,1992,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
1343,Auftrag Rache,"Thomas Craven (Mel Gibson) erlebt, wie die eigene Tochter (Bojana Novakovic) in seinen Armen stirbt - erschossen von einem Shotgun-Schützen! Die Ermittlungen schleppen sich nur so dahin, weswegen der erfahrene Mordermittler auf eigene Faust recherchiert und auch auf eine erste Spur stößt: bei der Autopsie findet er heraus, dass Emmas Leichnam radioaktiv verseucht ist. Ihr Arbeitgeber Jack Bennett (Danny Huston), Vorstand der Atomforschungseinrichtung Northmoor, ist dabei ebenso undurchschaubar wie der plötzlich vor Cravens Haustür aufkreuzende Regierungsagent Darius Jedburgh (Ray Winstone). Je aggressiver der trauernde Vater das Leben seiner Tochter aufarbeitet, desto mehr offenbaren sich ihm Abgründe aus Korruption und Erpressung...",Thriller,,,https://www.filmstarts.de/kritiken/136018.html,{'name': 'Martin Campbell'},"{'reviewcount': '20', 'bestrating': '5', 'worstrating': '0,5', 'ratingcount': '207', 'ratingvalue': '3,5'}",PT01H57M00S,"[{'name': 'Ray Winstone'}, {'name': 'Mel Gibson'}, {'name': 'Danny Huston'}, {'name': 'Bojana Novakovic'}]",,,"{'description': 'Auftrag Rache Trailer DF', 'uploaddate': '2009-10-16', 'duration': 'PT00H02M34S', 'name': 'Auftrag Rache Trailer DF'}",{'name': 'Howard Shore'},"[{'name': 'Andrew Bovell'}, {'name': 'William Monahan'}]",,,,,,,,,,,,,,,,,,,,
3274,The Descent 2 - Die Jagd geht weiter (2009),"The Decent Part Two schließt nahtlos an den Vorgänger an. Sarah (Shauna McDonald) ist soeben aus dem Höhlenlabyrinth entkommen und gerät in den Verdacht, selbst etwas mit dem Verschwinden ihrer Freundinnen zu tun zu haben. Zusammen mit den Polizeibeamten …",Thriller,,,"https://www.ofdb.de/film/173058,The-Descent-2&partner=18057",{'name': 'Jon Harris'},"{'worstrating': '1', 'ratingcount': '659', 'bestrating': '10', 'ratingvalue': '6.8'}",,"[{'name': 'Saskia Mulder'}, {'name': 'Doug Ballard'}, {'name': 'Nora-Jane Noone'}, {'name': 'Josh Dallas'}, {'name': 'Adam Paul Harvey'}, {'name': 'Josh Cole'}, {'name': ""Gavan O'Herlihy""}, {'name': 'Anna Skellern'}, {'name': 'Douglas Hodge'}, {'name': 'Michael J. Reynolds'}, {'name': 'Jessika Williams'}, {'name': 'Natalie Mendoza'}, {'name': 'Shauna Macdonald'}, {'name': 'Robin Berry'}, {'name': 'Krysten Cummings'}, {'name': 'Alex Reid'}, {'name': 'MyAnna Buring'}]",,,,,,Großbritannien,2009-05-17,,,,,,,,,,,,,,,,,,
3284,U.S. Marshals,"U.S. Marshal Sam Gerard is accompanying a plane load of convicts from Chicago to New York. The plane crashes spectacularly, and Mark Sheridan escapes. But when Diplomatic Security Agent John Royce is assigned to help Gerard recapture Sheridan, it becomes clear that Sheridan is more than just another murderer.",Thriller,,"['spin off from cult film', 'video camera', 'murder']",https://tvonic.com/movie/u-s-marshals-1998,{'name': 'Stuart Baird'},,,"[{'name': 'Tommy Lee Jones'}, {'name': 'Wesley Snipes'}, {'name': 'Robert Downey Jr.'}]","Mar 06, 1998",,,,,{'name': 'United States'},,,,,,,,,,,,,,,,,,,
2132,Savaged [Hindi],A deaf girl is brutalized by a murderous gang who are then hunted by her when the bloodthirsty spirit of an Apache warrior inhabits her lifeless body.,Thriller,,,https://fzmovies.net/movie--Dubbed--Savaged%20%5BHindi%5D--hmp4.htm,{'name': 'Michael S. Ojeda'},,,"{'name': ['John Charles Meyer', 'Tom Ardavany', 'Marc Anthony Samuel', 'Amanda Adrienne Smith', 'Rodney Rowland']}",2015-03-06,,,,,,,,,,,,,,,,2021-12-31,,,,,,https://www.imdb.com/title/tt2378453/,,
1652,Evil Angel - Engel des Satans (2009),"Sanitäter Marcus fühlt sich mitschuldig am Tod einer Frau, die auf seiner Bahre starb, und irgendwie scheinen auch seine Vorgesetzten dieser Meinung zu sein, denn Marcus muss sich vor einem Ausschuss für sein Handeln rechtfertigen. Was weder er noch seine …",Thriller,,,"https://www.ofdb.de/film/132492,Evil-Angel-Engel-des-Satans/",{'name': 'Richard Dutcher'},"{'ratingvalue': '5.8', 'worstrating': '1', 'ratingcount': '85', 'bestrating': '10'}",,"[{'name': 'Rachel Emmers'}, {'name': 'Lucas Fleischer'}, {'name': 'Ving Rhames'}, {'name': 'Malinda Money'}, {'name': 'Richard Dutcher'}, {'name': 'Jacque Gray'}, {'name': 'Marie Westbrook'}, {'name': 'Desean Terry'}, {'name': 'Ava Gaudet'}, {'name': 'Cynthia Calhoun'}, {'name': 'Marilee Lessley'}, {'name': 'Jontille Gerard'}, {'name': 'Bart Johnson'}, {'name': 'Leonard Kelly-Young'}, {'name': 'Kristopher Shepard'}, {'name': 'JJ Neward'}, {'name': 'J.J. Boone'}]",,,,,,USA,2007-07-19,,,,,,,,,,,,,,,,,,
2322,The Boys from Brazil,Gregory Peck verbreitet Grusel als KZ-Arzt Josef Mengele.,Thriller,,,https://www.kino.de/film/the-boys-from-brazil-1978/,,"{'worstrating': '1', 'bestrating': '5', 'ratingvalue': '5.0', 'ratingcount': '1'}",,,1985-09-12,,,,,,,,,,,,,,,,,,,,,,,,
3457,Tall Tales,"Peu de temps après la fin de la Seconde Guerre mondiale, un escroc en fuite se retrouve dans une histoire d'amour passionnée qui pourrait bien lui coûter la vie.",Thriller,,,https://vodkaster.telerama.fr/films/tall-tales/1434195,{'name': 'Attila Szász'},{'ratingcount': '0'},PT1H52M,"[{'name': 'Vica Kerekes'}, {'name': 'József Gyabronka'}, {'name': 'Tamás Szabó Kimmel'}, {'name': 'Levente Molnár'}]",,,,,,,,,,,,,,,,,,,,,,,,,
2469,Trial by Jury,"A juror serving in the trial of a mob boss finds she has no other option than to see justice is not done, when her young son's life is threatened.",Thriller,R,,https://tubitv.com/movies/537369/trial-by-jury,{'name': 'Heywood Gould'},,PT1H46M45S,"[{'name': 'Gabriel Byrne'}, {'name': 'Joanne Whalley'}, {'name': 'Armand Assante'}]",,,,,,,1994-01-01T00:00:00.000Z,,,{'startdate': '1994-01-01T00:00:00.000Z'},,,,,,,,,,,,,,,
1658,Open Water,"Horrorfilm als Open-Air-Kammerspiel, der ohne Special Effects auskommt, dafür mit echten Haien schreckt.",Thriller,,,https://www.kino.de/film/open-water-2003/,,"{'worstrating': '1', 'ratingvalue': '2.0', 'ratingcount': '3', 'bestrating': '5'}",,,2004-09-30,,"{'name': '000114182.flv', 'uploaddate': '2015-04-19T10:58:18.814Z', 'duration': 'T53S', 'description': 'Trailer zum Film Open Water'}",,,,,,,,,,,,,,,,,,,,,,
13204,All The President's Men,,Thriller,,,https://prod-www.tcm.com/tcmdb/title/67091/all-the-presidents-men,{'name': 'Alan J. Pakula'},,PT2M18S,"[{'name': 'Dustin Hoffman'}, {'name': 'Valerie Curtin'}, {'name': 'Carol Coggin'}, {'name': 'Donnlynn Bennett'}, {'name': 'Barbara Perlman'}, {'name': 'Jane Alexander'}, {'name': 'Gene Dynarski'}, {'name': 'Bill Willens'}, {'name': 'Carol Trost'}, {'name': 'Jason Robards Jr.'}, {'name': 'Jack Warden'}, {'name': 'Irwin Marcus'}, {'name': 'Louis Quinn'}, {'name': 'F. Murray Abraham'}, {'name': 'Leroy Aarons'}, {'name': 'Basil Hoffman'}, {'name': 'Lindsay Crouse'}, {'name': 'James Murtaugh'}, {'name': 'Wendell Wright'}, {'name': 'Cynthia Herbst'}, {'name': 'Lelan Smith'}, {'name': 'Bryan E Clark'}, {'name': 'James Karen'}, {'name': 'Paul Lambert'}, {'name': ""John O'leary""}, {'name': 'Jeff Mackay'}, {'name': 'Barbara Litsky'}, {'name': 'John Mcmartin'}, {'name': 'Penny Fuller'}, {'name': 'John Devlin'}, {'name': 'Ron Hale'}, {'name': 'Frank Latimore'}, {'name': 'Pam Trager'}, {'name': 'Richard Herd'}, {'name': 'Dominic Chianese'}, {'name': 'David Arkin'}, {'name': 'Cara Duff-maccormick'}, {'name': 'Christopher Murray'}, {'name': 'Peter Salim'}, {'name': 'Anthony Mannino'}, {'name': 'Jess Osuna'}, {'name': 'Doug Llewelyn'}, {'name': 'Robert Redford'}, {'name': 'Henry Calvert'}, {'name': 'Stephen Collins'}, {'name': 'Neva Patterson'}, {'name': 'Joshua Shelley'}, {'name': 'Hal Holbrook'}, {'name': 'Nicolas Coster'}, {'name': 'Robert Walden'}]",,,,,,,1976,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
2016,Splice,,Thriller,,"experiment,DNA (Deoxyribonucleic Acid),genetic-engineering",https://www.allmovie.com/movie/splice-vm2431087,{'name': 'Vincenzo Natali'},,PT1H47M,,2010-06-04,"{'inlanguage': 'English', 'name': 'AllMovie Review by Jason Buchanan', 'reviewbody': ""Celebrated genetic engineers Clive (Adrien Brody) and Elsa (Sarah Polley) conduct a clandestine experiment to create an animal/human hybrid that could revolutionize modern medicine -- if it doesn't destroy humanity first. On the heels of engineering an entirely new species of animal, Clive and Elsa become the toast of the scientific community. Their experiment begins to spiral out of control, however, when the superstar scientists introduce human DNA into the equation. When Dren is born, Clive and Elsa welcome her into the world as the next leap in human evolution. Now, the faster Dren evolves, the more her creators start to realize they may have made a catastrophic mistake.""}",,,,,,,,,,,,,,,,,,,,,,,
7201,"You, Murderer",,Thriller,,,https://www.tcm.com/tcmdb/title/482756/you-murderer,{'name': 'Robert Zemeckis'},,PT30S,"[{'name': 'Isabella Rossellini'}, {'name': 'Robert Sacchi'}, {'name': 'John Lithgow'}, {'name': 'Sherilyn Fenn'}]",,,,,,,1995,,,,"{'alternatename': 'TCM', 'name': 'Turner Classic Movies'}",,,,,,,,,,,,,,
